source_label,query_used,fdcId,description,dataType,calories,protein,fat,carbohydrates,normalized_description
dumplings,dumplings,2706709,"Chicken or turkey, dumplings, and vegetables excluding carrots, broccoli, and dark green leafy; gravy",Survey (FNDDS),128.0,5.65,6.22,12.8,chicken or turkey dumplings and vegetables excluding carrots broccoli and dark green leafy gravy
dumplings,dumplings,2706708,"Chicken or turkey, dumplings, and vegetables including carrots, broccoli, and/or dark green leafy; gravy",Survey (FNDDS),127.0,5.59,6.64,11.62,chicken or turkey dumplings and vegetables including carrots broccoli and or dark green leafy gravy
dumplings,dumplings,2449171,"DUMPLINGS VEGETABLE, DUMPLINGS",Branded,207.0,0.0,3.57,35.7,dumplings vegetable dumplings
edamame,edamame,2550119,EDAMAME,Branded,106.0,11.8,4.71,7.06,edamame
edamame,edamame,2384458,EDAMAME,Branded,106.0,10.6,4.71,8.24,edamame
edamame,edamame,2406203,EDAMAME,Branded,106.0,10.6,4.71,8.24,edamame
edamame,edamame,2109863,EDAMAME,Branded,129.0,9.41,4.12,14.1,edamame
edamame,edamame,1972095,EDAMAME,Branded,150.0,10.6,4.85,13.7,edamame
edamame,edamame,2153677,EDAMAME,Branded,150.0,10.6,4.85,13.7,edamame
edamame,edamame,2172985,EDAMAME,Branded,150.0,10.6,4.85,13.7,edamame
edamame,edamame,2287951,EDAMAME,Branded,127.0,12.7,4.23,11.3,edamame
edamame,edamame,1967942,EDAMAME,Branded,150.0,10.6,4.85,13.7,edamame
edamame,edamame,491921,EDAMAME,Branded,63.0,4.72,1.97,6.3,edamame
edamame,edamame,2431453,EDAMAME,Branded,82.0,5.88,4.71,4.71,edamame
edamame,edamame,2417852,EDAMAME,Branded,118.0,3.53,4.12,11.8,edamame
edamame,edamame,1850487,EDAMAME,Branded,150.0,11.0,5.0,14.0,edamame
edamame,edamame,2707436,"Edamame, cooked",Survey (FNDDS),140.0,11.54,7.58,8.63,edamame cooked
edamame,edamame,168411,"Edamame, frozen, prepared",SR Legacy,507.0,11.9,5.2,8.91,edamame frozen prepared
eggs_benedict,eggs benedict,2707180,"Egg, Benedict",Survey (FNDDS),288.0,13.81,22.1,8.48,egg benedict
eggs_benedict,eggs benedict,747997,"Eggs, Grade A, Large, egg white",Foundation,55.0,10.7,0.0,2.36,eggs grade a large egg white
eggs_benedict,eggs benedict,748967,"Eggs, Grade A, Large, egg whole",Foundation,617.0,12.4,9.96,0.96,eggs grade a large egg whole
eggs_benedict,eggs benedict,748236,"Eggs, Grade A, Large, egg yolk",Foundation,1400.0,16.2,28.8,1.02,eggs grade a large egg yolk
eggs_benedict,eggs benedict,2707179,"Egg, creamed",Survey (FNDDS),148.0,7.79,10.35,5.52,egg creamed
eggs_benedict,eggs benedict,2707181,"Egg, deviled",Survey (FNDDS),198.0,11.52,15.9,1.07,egg deviled
eggs_benedict,eggs benedict,174901,"Bagels, egg",SR Legacy,278.0,10.6,2.1,53.0,bagels egg
eggs_benedict,eggs benedict,172673,"Bread, egg",SR Legacy,287.0,9.5,6.0,47.8,bread egg
eggs_benedict,eggs benedict,2708984,"Congee, with egg",Survey (FNDDS),60.0,3.12,2.06,6.91,congee with egg
eggs_benedict,eggs benedict,2707343,Egg burrito,Survey (FNDDS),249.0,10.91,13.71,20.06,egg burrito
eggs_benedict,eggs benedict,2708597,"Quesadilla, egg",Survey (FNDDS),249.0,10.91,13.71,20.06,quesadilla egg
eggs_benedict,eggs benedict,2708602,"Taquito, egg",Survey (FNDDS),281.0,9.9,13.56,29.25,taquito egg
eggs_benedict,eggs benedict,2707201,"Egg omelet or scrambled egg, made with butter",Survey (FNDDS),182.0,11.61,14.64,0.9,egg omelet or scrambled egg made with butter
eggs_benedict,eggs benedict,2707199,"Egg omelet or scrambled egg, made with margarine",Survey (FNDDS),171.0,11.57,13.52,0.95,egg omelet or scrambled egg made with margarine
eggs_benedict,eggs benedict,2707200,"Egg omelet or scrambled egg, made with oil",Survey (FNDDS),192.0,11.56,15.81,0.9,egg omelet or scrambled egg made with oil
escargots,escargots,2706368,Escargot,Survey (FNDDS),158.0,19.99,6.91,2.48,escargot
escargots,escargots,1901593,ESCARGOT SNAILS,Branded,85.0,17.0,0.85,1.69,escargot snails
escargots,escargots,1860629,ESCARGOTS SNAILS,Branded,85.0,17.0,0.85,1.69,escargots snails
escargots,escargots,528250,ESCARGOTS WITH GARLIC BUTTER,Branded,365.0,8.5,35.0,3.5,escargots with garlic butter
escargots,escargots,2052972,"FRUITS DE MER, ESCARGOT",Branded,82.0,16.1,1.4,2.0,fruits de mer escargot
falafel,falafel,2707408,Falafel,Survey (FNDDS),514.0,8.28,41.19,28.96,falafel
falafel,falafel,2187951,FALAFEL,Branded,129.0,3.57,8.21,12.5,falafel
falafel,falafel,414628,FALAFEL,Branded,357.0,21.4,3.57,60.7,falafel
falafel,falafel,1891385,FALAFEL,Branded,357.0,21.4,3.57,60.7,falafel
falafel,falafel,2625270,FALAFEL,Branded,271.0,9.38,15.6,25.0,falafel
falafel,falafel,2707483,Falafel sandwich,Survey (FNDDS),265.0,6.22,14.76,27.04,falafel sandwich
falafel,falafel,172455,"Falafel, home-prepared",SR Legacy,333.0,13.3,17.8,31.8,falafel home prepared
falafel,falafel,2664401,"FALAFEL CAKES, FALAFEL",Branded,163.0,5.81,2.91,27.9,falafel cakes falafel
falafel,falafel,2414597,"FALAFEL MIX, FALAFEL",Branded,533.0,16.7,23.3,66.7,falafel mix falafel
falafel,falafel,2295649,"FALAFEL PATTIES, FALAFEL",Branded,176.0,10.6,2.35,28.2,falafel patties falafel
falafel,falafel,2628736,"FALAFEL CRUNCHY CHICKPEAS, FALAFEL",Branded,433.0,20.0,13.3,60.0,falafel crunchy chickpeas falafel
falafel,falafel,1961115,"FALAFEL VEGETARIAN BOWL, FALAFEL",Branded,109.0,3.87,4.58,13.7,falafel vegetarian bowl falafel
falafel,falafel,2168798,"FALAFEL VEGGIE BURGERS, FALAFEL",Branded,159.0,7.96,7.08,23.9,falafel veggie burgers falafel
falafel,falafel,1110825,"FALAFEL FLAVORED SNACK FLIPS, FALAFEL",Branded,386.0,7.14,7.14,85.7,falafel flavored snack flips falafel
falafel,falafel,2439936,"FALAFEL FLAVORED SNACK FLIPS, FALAFEL",Branded,386.0,7.14,7.14,85.7,falafel flavored snack flips falafel
falafel,falafel balls,2385411,FALAFEL BALLS,Branded,219.0,7.62,9.52,28.6,falafel balls
falafel,falafel balls,2707408,Falafel,Survey (FNDDS),514.0,8.28,41.19,28.96,falafel
falafel,falafel balls,2707483,Falafel sandwich,Survey (FNDDS),265.0,6.22,14.76,27.04,falafel sandwich
falafel,falafel balls,172455,"Falafel, home-prepared",SR Legacy,333.0,13.3,17.8,31.8,falafel home prepared
falafel,falafel balls,2596852,BAKED FALAFEL BALLS,Branded,271.0,12.9,7.06,43.5,baked falafel balls
falafel,falafel balls,2280707,BAKED FALAFEL BALLS,Branded,271.0,12.9,7.06,43.5,baked falafel balls
falafel,falafel balls,1893519,"FALAFEL BALLS, VEGAN",Branded,250.0,8.33,11.7,28.3,falafel balls vegan
falafel,falafel balls,2403808,"FALAFEL BAKED PLANT-BASED BALLS, FALAFEL",Branded,271.0,11.8,7.06,43.5,falafel baked plant based balls falafel
falafel,falafel balls,2663592,FALAFEL FRESH KALE BALLS,Branded,161.0,7.14,3.57,25.0,falafel fresh kale balls
falafel,falafel balls,2705781,Cheese ball,Survey (FNDDS),441.0,17.89,38.88,4.84,cheese ball
falafel,falafel balls,2710351,"Ladoo, round ball",Survey (FNDDS),411.0,6.92,22.25,46.74,ladoo round ball
falafel,falafel balls,169912,"Melon balls, frozen",SR Legacy,33.0,0.84,0.25,7.94,melon balls frozen
falafel,falafel balls,2709151,"Soup, Matzo ball",Survey (FNDDS),73.0,3.09,1.96,10.68,soup matzo ball
falafel,falafel balls,2707962,"Cookie, rum ball, no bake",Survey (FNDDS),514.0,5.37,26.22,63.78,cookie rum ball no bake
falafel,falafel balls,2706496,Porcupine balls with mushroom sauce,Survey (FNDDS),157.0,10.34,7.76,10.71,porcupine balls with mushroom sauce
falafel,fried chickpea balls,2707414,"Chickpeas, NFS",Survey (FNDDS),211.0,8.23,8.91,25.48,chickpeas nfs
falafel,fried chickpea balls,2705781,Cheese ball,Survey (FNDDS),441.0,17.89,38.88,4.84,cheese ball
falafel,fried chickpea balls,174288,Chickpea flour (besan),SR Legacy,387.0,22.4,6.69,57.8,chickpea flour besan
falafel,fried chickpea balls,2710351,"Ladoo, round ball",Survey (FNDDS),411.0,6.92,22.25,46.74,ladoo round ball
falafel,fried chickpea balls,169912,"Melon balls, frozen",SR Legacy,33.0,0.84,0.25,7.94,melon balls frozen
falafel,fried chickpea balls,2709151,"Soup, Matzo ball",Survey (FNDDS),73.0,3.09,1.96,10.68,soup matzo ball
falafel,fried chickpea balls,2707962,"Cookie, rum ball, no bake",Survey (FNDDS),514.0,5.37,26.22,63.78,cookie rum ball no bake
falafel,fried chickpea balls,2706496,Porcupine balls with mushroom sauce,Survey (FNDDS),157.0,10.34,7.76,10.71,porcupine balls with mushroom sauce
falafel,fried chickpea balls,2706334,"Calamari, fried",Survey (FNDDS),234.0,13.76,13.22,14.06,calamari fried
falafel,fried chickpea balls,2706341,"Clams, fried",Survey (FNDDS),230.0,13.07,12.9,14.43,clams fried
falafel,fried chickpea balls,2706347,"Crayfish, fried",Survey (FNDDS),223.0,14.06,12.89,11.72,crayfish fried
falafel,fried chickpea balls,2706148,"Dove, fried",Survey (FNDDS),223.0,23.06,13.84,1.46,dove fried
falafel,fried chickpea balls,2709656,Fried broccoli,Survey (FNDDS),223.0,4.28,12.88,22.41,fried broccoli
falafel,fried chickpea balls,2710042,Fried cauliflower,Survey (FNDDS),218.0,4.02,12.86,21.9,fried cauliflower
falafel,fried chickpea balls,2710048,Fried eggplant,Survey (FNDDS),218.0,3.66,12.82,22.33,fried eggplant
filet_mignon,filet mignon,2068002,FILET MIGNON,Branded,196.0,15.2,15.2,0.0,filet mignon
filet_mignon,filet mignon,1804306,BEEF FILET MIGNON,Branded,141.0,20.0,5.88,0.0,beef filet mignon
filet_mignon,filet mignon,2272585,"BEEF FILET MIGNON, BEEF",Branded,133.0,21.2,5.31,0.0,beef filet mignon beef
filet_mignon,filet mignon,2099381,BACON WRAPPED FILET MIGNON BITES,Branded,317.0,15.0,28.3,0.0,bacon wrapped filet mignon bites
filet_mignon,filet mignon,2100588,"BACON WRAPPED FILET MIGNON, BACON",Branded,316.0,20.2,25.3,2.53,bacon wrapped filet mignon bacon
filet_mignon,filet mignon,1662408,"SUN FED RANCH, FILET MIGNON",Branded,250.0,19.6,18.8,0.0,sun fed ranch filet mignon
filet_mignon,filet mignon,1891796,"ORIGINAL FILET MIGNON BEEF JERKY, SPICY & SAVORY",Branded,357.0,46.4,12.5,17.9,original filet mignon beef jerky spicy savory
filet_mignon,filet mignon,1891797,"FILET MIGNON BEEF JERKY, MAPLE BOURBON CHURRO",Branded,429.0,46.4,12.5,25.0,filet mignon beef jerky maple bourbon churro
filet_mignon,filet mignon,170319,"McDONALD'S, FILET-O-FISH",SR Legacy,1180.0,11.3,14.6,26.4,mcdonald s filet o fish
filet_mignon,filet mignon,173314,"McDONALD'S, FILET-O-FISH (without tartar sauce)",SR Legacy,1020.0,12.5,7.62,31.1,mcdonald s filet o fish without tartar sauce
filet_mignon,filet mignon,170318,"Fast Foods, crispy chicken filet sandwich, with lettuce and mayonnaise",SR Legacy,276.0,10.9,13.6,27.4,fast foods crispy chicken filet sandwich with lettuce and mayonnaise
filet_mignon,filet mignon,169813,"Salmon, red (sockeye), filets with skin, smoked (Alaska Native)",SR Legacy,345.0,60.6,11.4,0.0,salmon red sockeye filets with skin smoked alaska native
filet_mignon,filet mignon,170368,"Fast Foods, grilled chicken filet sandwich, with lettuce, tomato and spread",SR Legacy,182.0,17.3,4.57,16.8,fast foods grilled chicken filet sandwich with lettuce tomato and spread
filet_mignon,filet mignon,168318,"HORMEL ALWAYS TENDER, Pork Loin Filets, Lemon Garlic-Flavored",SR Legacy,118.0,17.8,4.16,1.79,hormel always tender pork loin filets lemon garlic flavored
filet_mignon,filet mignon,174702,"Beef, ribeye filet, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",SR Legacy,208.0,28.4,10.3,0.51,beef ribeye filet boneless separable lean only trimmed to fat choice cooked grilled
fish_and_chips,fish and chips,174195,"Fish, fish sticks, frozen, prepared",SR Legacy,1160.0,11.0,16.2,21.7,fish fish sticks frozen prepared
fish_and_chips,fish and chips,171606,Fish broth,SR Legacy,67.0,2.0,0.6,0.4,fish broth
fish_and_chips,fish and chips,2706460,Fish curry,Survey (FNDDS),93.0,4.94,5.42,6.65,fish curry
fish_and_chips,fish and chips,2706457,Fish sauce,Survey (FNDDS),35.0,5.06,0.01,3.64,fish sauce
fish_and_chips,fish and chips,2706232,"Fish, anchovy",Survey (FNDDS),210.0,28.89,9.71,0.0,fish anchovy
fish_and_chips,fish and chips,2706229,"Fish, canned",Survey (FNDDS),156.0,23.19,6.3,0.0,fish canned
fish_and_chips,fish and chips,2706233,"Fish, carp",Survey (FNDDS),213.0,19.97,10.72,7.79,fish carp
fish_and_chips,fish and chips,2706246,"Fish, croaker",Survey (FNDDS),189.0,19.92,8.17,7.79,fish croaker
fish_and_chips,fish and chips,2706247,"Fish, eel",Survey (FNDDS),273.0,20.61,17.07,7.79,fish eel
fish_and_chips,fish and chips,2706260,"Fish, halibut",Survey (FNDDS),175.0,20.73,6.24,7.79,fish halibut
fish_and_chips,fish and chips,2706261,"Fish, herring",Survey (FNDDS),245.0,20.1,14.32,7.79,fish herring
fish_and_chips,fish and chips,2706269,"Fish, mullet",Survey (FNDDS),202.0,21.56,8.82,7.79,fish mullet
fish_and_chips,fish and chips,2706224,"Fish, NFS",Survey (FNDDS),238.0,19.32,14.52,6.64,fish nfs
fish_and_chips,fish and chips,2706262,"Fish, pickled",Survey (FNDDS),262.0,14.19,18.0,9.64,fish pickled
fish_and_chips,fish and chips,2706276,"Fish, pike",Survey (FNDDS),172.0,21.47,5.58,7.79,fish pike
fish_and_chips,battered fried fish served with potato fries,169024,"DENNY'S, fish fillet, battered or breaded, fried",SR Legacy,979.0,13.8,12.2,17.4,denny s fish fillet battered or breaded fried
fish_and_chips,battered fried fish served with potato fries,2706298,"Fish, bass, fried",Survey (FNDDS),238.0,15.93,13.69,11.72,fish bass fried
fish_and_chips,battered fried fish served with potato fries,2706238,"Fish, catfish, fried",Survey (FNDDS),255.0,13.49,16.68,11.72,fish catfish fried
fish_and_chips,battered fried fish served with potato fries,2706244,"Fish, cod, fried",Survey (FNDDS),217.0,13.52,12.48,11.72,fish cod fried
fish_and_chips,battered fried fish served with potato fries,2706252,"Fish, flounder, fried",Survey (FNDDS),217.0,11.35,13.64,11.72,fish flounder fried
fish_and_chips,battered fried fish served with potato fries,2706258,"Fish, haddock, fried",Survey (FNDDS),217.0,14.31,12.51,11.72,fish haddock fried
fish_and_chips,battered fried fish served with potato fries,2706267,"Fish, mackerel, fried",Survey (FNDDS),284.0,17.17,18.17,11.72,fish mackerel fried
fish_and_chips,battered fried fish served with potato fries,2706274,"Fish, perch, fried",Survey (FNDDS),224.0,13.56,13.34,11.72,fish perch fried
fish_and_chips,battered fried fish served with potato fries,2706281,"Fish, pompano, fried",Survey (FNDDS),289.0,15.96,19.37,11.72,fish pompano fried
fish_and_chips,battered fried fish served with potato fries,2706289,"Fish, salmon, fried",Survey (FNDDS),307.0,17.45,20.68,11.72,fish salmon fried
fish_and_chips,battered fried fish served with potato fries,2706322,"Fish, tilapia, fried",Survey (FNDDS),237.0,17.18,13.46,11.72,fish tilapia fried
fish_and_chips,battered fried fish served with potato fries,2706306,"Fish, trout, fried",Survey (FNDDS),271.0,17.08,16.87,11.72,fish trout fried
fish_and_chips,battered fried fish served with potato fries,2706316,"Fish, whiting, fried",Survey (FNDDS),233.0,15.84,13.17,11.72,fish whiting fried
fish_and_chips,battered fried fish served with potato fries,175143,"Fish, shark, mixed species, cooked, batter-dipped and fried",SR Legacy,228.0,18.6,13.8,6.39,fish shark mixed species cooked batter dipped and fried
fish_and_chips,battered fried fish served with potato fries,169846,"Restaurant, family style, fish fillet, battered or breaded, fried",SR Legacy,915.0,13.5,10.8,16.9,restaurant family style fish fillet battered or breaded fried
foie_gras,foie gras,1972302,"DUCK FOIE GRAS MOUSSE, DUCK FOIE GRAS",Branded,357.0,8.93,35.7,3.57,duck foie gras mousse duck foie gras
foie_gras,foie gras,171100,"Pate de foie gras, canned (goose liver pate), smoked",SR Legacy,462.0,11.4,43.8,4.67,pate de foie gras canned goose liver pate smoked
foie_gras,foie gras,2020467,BLOCK OF DUCK FOIE GRAS,Branded,393.0,7.14,39.3,3.57,block of duck foie gras
foie_gras,foie gras,483134,DUCK FOIE GRAS MOUSSE WITH PORT WINE,Branded,453.0,7.55,47.2,1.89,duck foie gras mousse with port wine
foie_gras,foie gras,2615796,DUCK FOIE GRAS & GRAPES DUCK MOUSSE,Branded,321.0,10.7,26.8,7.14,duck foie gras grapes duck mousse
foie_gras,foie gras,2269075,GOLDEN FOIE GRAS BLOCK OF FATTENED DUCK LIVER,Branded,393.0,7.14,39.3,3.57,golden foie gras block of fattened duck liver
foie_gras,foie gras,2192116,"MARDI GRAS CHOPPED SEASONING, MARDI GRAS",Branded,0.0,0.0,0.0,100.0,mardi gras chopped seasoning mardi gras
foie_gras,foie gras,1873336,HAPPY MARDI GRAS,Branded,500.0,7.14,21.4,64.3,happy mardi gras
foie_gras,foie gras,1937412,MARDI GRAS MIX,Branded,459.0,10.8,21.6,56.8,mardi gras mix
foie_gras,foie gras,1911596,"DIERBERGS KITCHEN, BUTTER COOKIES, MARDI GRAS, MARDI GRAS",Branded,514.0,7.14,28.6,57.1,dierbergs kitchen butter cookies mardi gras mardi gras
foie_gras,foie gras,2495395,"MARDI GRAS MUSTARD SEASONED PORK CHOP, MARDI GRAS MUSTARD",Branded,147.0,18.8,6.47,4.71,mardi gras mustard seasoned pork chop mardi gras mustard
foie_gras,foie gras,2584631,CAJUN MARDI GRAS SEASONING,Branded,0.0,0.0,0.0,0.0,cajun mardi gras seasoning
foie_gras,foie gras,1911666,"ROUNDY'S, MARDI GRAS MIX",Branded,459.0,10.8,21.6,56.8,roundy s mardi gras mix
foie_gras,foie gras,2069808,"AMERICAN GRA-FRUTTI, CHOCOLATE CAKE",Branded,399.0,8.31,13.3,66.4,american gra frutti chocolate cake
foie_gras,foie gras,2069807,"AMERICAN GRA-FRUTTI, CHOCOLATE CUPCAKE",Branded,368.0,2.83,16.0,55.7,american gra frutti chocolate cupcake
foie_gras,duck liver pate,2706155,"Liver, paste or pate",Survey (FNDDS),201.0,13.45,13.1,6.55,liver paste or pate
foie_gras,duck liver pate,172928,"Pate, chicken liver, canned",SR Legacy,201.0,13.4,13.1,6.55,pate chicken liver canned
foie_gras,duck liver pate,172930,"Pate, liver, not specified, canned",SR Legacy,319.0,14.2,28.0,1.5,pate liver not specified canned
foie_gras,duck liver pate,174467,"Duck, domesticated, liver, raw",SR Legacy,136.0,18.7,4.64,3.53,duck domesticated liver raw
foie_gras,duck liver pate,172929,"Pate, goose liver, smoked, canned",SR Legacy,462.0,11.4,43.8,4.67,pate goose liver smoked canned
foie_gras,duck liver pate,171100,"Pate de foie gras, canned (goose liver pate), smoked",SR Legacy,462.0,11.4,43.8,4.67,pate de foie gras canned goose liver pate smoked
foie_gras,duck liver pate,2023782,LIVER PATE,Branded,267.0,13.3,21.7,6.67,liver pate
foie_gras,duck liver pate,2040390,"SELLS, LIVER PATE",Branded,267.0,13.3,21.7,6.67,sells liver pate
foie_gras,duck liver pate,2366103,"CALVES LIVER PATE, CALVES LIVER",Branded,196.0,17.9,10.7,10.7,calves liver pate calves liver
foie_gras,duck liver pate,2389124,"COD LIVER PATE, COD LIVER",Branded,536.0,7.14,55.4,0.0,cod liver pate cod liver
foie_gras,duck liver pate,2121525,DUCK RILLETTES DUCK BREAST PATE,Branded,264.0,9.2,21.8,0.0,duck rillettes duck breast pate
foie_gras,duck liver pate,1970844,"DUCK MOUSQUETAIRE ARTISAN COLLECTION COUNTRY-STYLE PATE WITH DUCK LIVER, PORK, PRUNES & ARMAGNAC, DUCK MOUSQUETAIRE",Branded,404.0,12.3,31.6,5.26,duck mousquetaire artisan collection country style pate with duck liver pork prunes armagnac duck mousquetaire
foie_gras,duck liver pate,2706153,"Liver, beef",Survey (FNDDS),174.0,26.31,4.64,5.12,liver beef
foie_gras,duck liver pate,2706154,"Liver, chicken",Survey (FNDDS),189.0,20.02,8.69,6.48,liver chicken
foie_gras,duck liver pate,2167109,"CHICKEN LIVER PATE, CHICKEN",Branded,232.0,14.3,19.6,1.79,chicken liver pate chicken
foie_gras,goose liver pate french delicacy,172929,"Pate, goose liver, smoked, canned",SR Legacy,462.0,11.4,43.8,4.67,pate goose liver smoked canned
foie_gras,goose liver pate french delicacy,171100,"Pate de foie gras, canned (goose liver pate), smoked",SR Legacy,462.0,11.4,43.8,4.67,pate de foie gras canned goose liver pate smoked
foie_gras,goose liver pate french delicacy,172415,"Goose, liver, raw",SR Legacy,133.0,16.4,4.28,6.32,goose liver raw
foie_gras,goose liver pate french delicacy,2706155,"Liver, paste or pate",Survey (FNDDS),201.0,13.45,13.1,6.55,liver paste or pate
foie_gras,goose liver pate french delicacy,172928,"Pate, chicken liver, canned",SR Legacy,201.0,13.4,13.1,6.55,pate chicken liver canned
